0.0,0.39814814814814814,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8693693693693694,0.5159817351598174,0.44954128440366975,0.3824884792626728,0.3194444444444444,0.2651162790697674,0.21962616822429906
1.0,0.5935828877005348,0.10869565217391304,0.08196721311475409,0.06043956043956044,0.04419889502762431,0.027777777777777776,0.0111731843575419
0.0,0.5903083700440529,0.004464285714285714,0.0,0.0,0.0,0.0,0.0
1.0,0.7597765363128491,0.3068181818181818,0.24571428571428572,0.19540229885057472,0.15028901734104047,0.11046511627906977,0.07017543859649122
1.0,0.9794520547945206,0.8321678321678322,0.7887323943661971,0.7446808510638298,0.7,0.6546762589928058,0.6086956521739131
1.0,0.9513888888888888,0.5886524822695035,0.5214285714285715,0.45323741007194246,0.39855072463768115,0.35766423357664234,0.3161764705882353
1.0,0.9764705882352941,0.6586826347305389,0.5783132530120482,0.503030303030303,0.4329268292682927,0.37423312883435583,0.3271604938271605
1.0,0.8117647058823529,0.3473053892215569,0.28313253012048195,0.23636363636363636,0.1951219512195122,0.17177914110429449,0.14814814814814814
1.0,0.813953488372093,0.6385542168674698,0.6341463414634146,0.6296296296296297,0.625,0.620253164556962,0.6153846153846154
1.0,1.0,0.9775280898876404,0.9659090909090909,0.9540229885057471,0.9418604651162791,0.9294117647058824,0.9166666666666666
0.0,0.4626865671641791,0.005050505050505051,0.0,0.0,0.0,0.0,0.0
0.0,0.581151832460733,0.005319148936170213,0.0,0.0,0.0,0.0,0.0
0.0,0.42038216560509556,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5842105263157895,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7122641509433962,0.12440191387559808,0.08653846153846154,0.057971014492753624,0.038834951456310676,0.01951219512195122,0.004901960784313725
1.0,0.6299212598425197,0.2868525896414343,0.28,0.27309236947791166,0.2661290322580645,0.2591093117408907,0.25203252032520324
0.0,0.5663716814159292,0.00909090909090909,0.0,0.0,0.0,0.0,0.0
0.0,0.48148148148148145,0.03787878787878788,0.022900763358778626,0.007692307692307693,0.0,0.0,0.0
1.0,0.7157360406091371,0.020618556701030927,0.0051813471502590676,0.0,0.0,0.0,0.0
0.0,0.3320610687022901,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7172131147540983,0.12448132780082988,0.07916666666666666,0.058577405857740586,0.04201680672268908,0.03375527426160337,0.025423728813559324
1.0,0.8782608695652174,0.5286343612334802,0.47345132743362833,0.4222222222222222,0.3705357142857143,0.32286995515695066,0.28378378378378377
1.0,0.5298013245033113,0.3210702341137124,0.31543624161073824,0.30976430976430974,0.30405405405405406,0.2983050847457627,0.2925170068027211
0.0,0.5721153846153846,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.319672131147541,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.53,0.005076142131979695,0.0,0.0,0.0,0.0,0.0
1.0,0.6197916666666666,0.047619047619047616,0.026595744680851064,0.0213903743315508,0.016129032258064516,0.010810810810810811,0.005434782608695652
1.0,0.9217391304347826,0.7136563876651982,0.6548672566371682,0.6,0.5491071428571429,0.5022421524663677,0.46396396396396394
1.0,1.0,0.9420849420849421,0.9224806201550387,0.9027237354085603,0.8828125,0.8627450980392157,0.84251968503937
0.0,0.6526946107784432,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4439461883408072,0.013636363636363636,0.0,0.0,0.0,0.0,0.0
1.0,0.7620481927710844,0.3495440729483283,0.2896341463414634,0.24464831804281345,0.20245398773006135,0.16923076923076924,0.1419753086419753
1.0,0.9470198675496688,0.3716216216216216,0.2857142857142857,0.21232876712328766,0.15862068965517243,0.11805555555555555,0.09090909090909091
1.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0
